Username,Created_at,Text,Label,Score
MariliaArraes,2020-11-11 23:30:00,palafitas voltaram invadir paisagem recifense varias obras habitacionais estao paradas pessoas vivendo,neutral,0.0
MariliaArraes,2020-11-11 22:15:00,coisa linda ainda pra pedir materiais pra enfeitar casa tambem,positive,0.818019
MariliaArraes,2020-11-11 21:31:00,impossivel lembrar ultimas melhorias recife brasil lembrar presidente,negative,-0.802566
MariliaArraes,2020-11-11 20:04:00,vamos simbora virada ta linda,positive,0.989996
MariliaArraes,2020-11-11 18:44:11,coisa linda,positive,0.981258
MariliaArraes,2020-11-11 18:20:19,viciada propria fancam amei obrigada,positive,0.992732
MariliaArraes,2020-11-11 14:48:11,campanha varios ritmos agora todos jingles tao disponiveis pra download site,neutral,0.0
MariliaArraes,2020-11-11 13:32:00,quisermos falar inclusao social combate desigualdades precisamos inserir universidades nesse debate,neutral,0.0
MariliaArraes,2020-11-11 11:57:52,rt favor recife faca acontecer,negative,-0.755063
MariliaArraes,2020-11-11 11:46:14,cada vez proximos dia eleger primeira prefeita cidade recife nao pra descansar,negative,-0.408277
MariliaArraes,2020-11-10 23:59:48,nao pra confiar gestao abandonou recife dia vote,negative,-0.889078
MariliaArraes,2020-11-10 22:33:18,vez bolsonaro coloca interesses politicos prioridade deixa brasileiros lado,negative,-0.578263
MariliaArraes,2020-11-10 17:24:32,rt debate so confirmou primeiro segundo turno vou longe preparada,negative,-0.687696
MariliaArraes,2020-11-10 17:00:11,vendo candidatos fazendo promessas nao podem cumprir,negative,-0.636796
MariliaArraes,2020-11-10 15:53:11,quero,positive,0.238503
MariliaArraes,2020-11-10 15:41:46,agora nunca ta hora trazer coracoes pro lado engaje aqui redes sociais peca,negative,-0.834106
MariliaArraes,2020-11-10 15:40:02,confronto candidatos faz parte democracia hoje ficou claro nao inexperiencia imatur,negative,-0.682162
MariliaArraes,2020-11-10 15:19:11,rt nao sei eleitores recife ainda estao duvida preparada,negative,-0.892571
MariliaArraes,2020-11-10 15:19:02,precisamos fazer retomada economica recife auxiliar pequeno empresario ambulante perseguido p,neutral,0.0
MariliaArraes,2020-11-10 15:15:48,recife hoje capital desemprego gente quer melhorar tratamento empresarios especialment,neutral,0.0
MariliaArraes,2020-11-10 14:49:55,vamos pra bloco mostrando preparados,neutral,0.0
MariliaArraes,2020-11-10 14:31:23,rt provando vez unica pessoa qualificada pra assumir prefeitura vamos,negative,-0.884172
MariliaArraes,2020-11-10 14:17:04,partido fez diferenca nao so recife brasil todo aqui realizamos obras estruturais morros,neutral,0.0
MariliaArraes,2020-11-10 13:56:19,ar unico debate televisionado dessas eleicoes recife oportunidade pra mostrar forca,neutral,0.0
MariliaArraes,2020-11-10 13:10:45,vamos mostrar propostas conversar sobre recife acredita gente quer viver cidade,positive,0.642272
MariliaArraes,2020-11-10 13:09:20,bom dia ja ja debate tv jornal unico realizado tv nessas eleicoes oportunidade ver pratic,positive,0.635839
MariliaArraes,2020-11-10 13:08:48,melhor plataforma porque homologada tse pablo obrigada apoio,positive,0.953206
MariliaArraes,2020-11-10 01:11:18,chegando reta final forca nunca dia aperte,neutral,0.0
MariliaArraes,2020-11-09 23:12:57,queremos voce tambem faca parte construcao doe ajude projeto recife inteligente,neutral,0.0
MariliaArraes,2020-11-09 23:11:24,dinheiro coracoes recife gente faz politica empenha enfrentar,neutral,0.0
MariliaArraes,2020-11-09 23:10:30,pra fechar gente precisa falar aposta psb continuacao governo geraldo julio joao campos recebeu,neutral,0.0
MariliaArraes,2020-11-09 23:09:26,comecando deg lugar mendonca filho declara liberal contra gastos excessivos estado recebe,neutral,0.0
MariliaArraes,2020-11-09 23:06:59,exemplo eleicao segunda maior intencao voto quinta candidatura quesito rec,neutral,0.0
MariliaArraes,2020-11-09 23:02:07,recife ja prefeitos todos homens todos eleitos campanhas financiadas outros homens,neutral,0.0
MariliaArraes,2020-11-09 23:00:46,doacao fundamental gente construir virada historica eleger primeira prefeita recife,neutral,0.0
MariliaArraes,2020-11-09 21:37:00,aproveite ultima chance ficar dentro propostas nesse debate candidatos prefeitura d,neutral,0.0
MariliaArraes,2020-11-09 21:06:01,rt recife candidatura forte ascensao apoio vice fica d,neutral,0.0
MariliaArraes,2020-11-09 20:30:44,vote defende educacao obrigada professores professoras acreditam projeto cid,neutral,0.0
MariliaArraes,2020-11-09 17:27:08,opa gostei dessa thread aqui,positive,0.975426
MariliaArraes,2020-11-09 15:44:00,gente quer transformar recife decisoes firmes sabe ta fazendo quer cidade c,negative,-0.407017
MariliaArraes,2020-11-09 13:43:03,nao paramos crescer semana vai ser crucial pra chegarmos segundo turno ainda fortes campanha t,neutral,0.0
MariliaArraes,2020-11-09 11:45:23,semana ta so comecando energia nunca energia vai conduzir vitoria boa segunda,negative,-0.46595
MariliaArraes,2020-11-09 11:39:06,simbora ermes,positive,0.936837
MariliaArraes,2020-11-09 11:31:47,rt sonho cidade inteligente contando voto ser realizado entrosados nes,positive,0.807054
MariliaArraes,2020-11-09 00:39:00,olha arte tao linda fez bom sentir carinho todo mundo melhor ainda ver co,positive,0.993939
MariliaArraes,2020-11-08 21:48:00,domingo dia pedal lula livre fortalecendo campanha,neutral,0.0
MariliaArraes,2020-11-08 20:17:17,rt partido defende mulheres pt vote,negative,-0.918179
MariliaArraes,2020-11-08 20:15:50,bora presidente dia dia votar,positive,0.547948
MariliaArraes,2020-11-08 20:12:13,dia chegando simbora numero urna aqui recife,positive,0.89745
MariliaArraes,2020-11-08 19:51:00,hoje tarde h live la instagram vamos acompanhar,neutral,0.0
MariliaArraes,2020-11-08 17:40:00,espalhar mensagem forma ajudar campanha ir longe pra receber bandeira panfleta ade,negative,-0.599498
MariliaArraes,2020-11-08 16:09:00,hoje ha ano lula solto curitiba hora brasil reparar injustica feita ped,neutral,0.0
MariliaArraes,2020-11-08 14:08:56,crescemos chegamos ultima pesquisa datafolha reduzimos diferenca pro primeiro colocado seguimos rum,negative,-0.450458
MariliaArraes,2020-11-08 01:42:49,recife pode ser melhor pode priorizar combate desigualdades ajudar verdade precisa ma,neutral,0.0
MariliaArraes,2020-11-07 23:09:46,primeira mulher ocupar cargo tao estrategico politica mundial mulheres espaco es,neutral,0.0
MariliaArraes,2020-11-07 23:09:26,rt mundo respira aliviado vitoria biden neste momento tao importante povo norte americano manifes,positive,0.522961
MariliaArraes,2020-11-07 19:30:24,reta final campanha cheia amor recife propostas pra fazer cidade melhor voce pode,positive,0.722756
MariliaArraes,2020-11-07 17:11:57,rt ultima pesquisa datafolha confirmou vontade povo ter marilia arraes prefeitura recife campanha qu,neutral,0.0
MariliaArraes,2020-11-07 16:53:00,final semana lindo pra fazer campanha pra primeira prefeita recife,positive,0.75393
MariliaArraes,2020-11-07 16:38:32,vitoria biden passo direcao derrocada extrema direita america brasil vai ser proximo,neutral,0.0
MariliaArraes,2020-11-07 14:49:00,arraes governantes brasil solidario luta habitacao trago luta sangue,negative,-0.610823
MariliaArraes,2020-11-07 12:45:37,recife quer cidade melhor propostas pra ja crescendo vamos crescer ainda,positive,0.929252
MariliaArraes,2020-11-06 23:58:00,pessoal domingo entrevista querido h instagram tempos onde debates nao aco,neutral,0.0
MariliaArraes,2020-11-06 21:17:00,hora virada ja chegou nessa reta final contribua campanha alcancarmos ainda pess,neutral,0.0
MariliaArraes,2020-11-06 20:26:23,hoje reuni dennis larsen jane santos representantes unicef nordeste pra assinar termo compromet,neutral,0.0
MariliaArraes,2020-11-06 18:37:44,quase populacao amapa energia ha quatro dias quatro dias imagina acontecesse algum,negative,-0.594988
MariliaArraes,2020-11-06 14:26:00,porque gente quer colher justica social recife igual humano todas todos gente quer,negative,-0.84849
MariliaArraes,2020-11-06 12:58:23,sextou faltando dias pra apertar urnas bom dia recife,negative,-0.361223
MariliaArraes,2020-11-06 04:25:10,rt bolsolixo mexendo vespeiro alem ter sido preso politico noronha miguel arraes decadas,negative,-0.639076
MariliaArraes,2020-11-06 04:00:28,nao entendi entao nao nenhum problema governador deveria ser lider maior pe ca,negative,-0.789358
MariliaArraes,2020-11-06 02:32:00,bolsonaro pense colocar maos noronha vir destruir meio ambiente aqui pernambuco gente c,negative,-0.812777
MariliaArraes,2020-11-05 22:56:33,gente subindo,positive,0.369924
MariliaArraes,2020-11-05 22:29:11,ha anos geraldo julio diz vai transformar bido krause compaz nunca fez nada agora vez joao c,negative,-0.593867
MariliaArraes,2020-11-05 20:19:00,gente quer garantir criancas adolescentes crescam todos direitos assegurados,neutral,0.0
MariliaArraes,2020-11-05 18:15:00,so mulheres poder vamos ter brasil igualitario verdade vamos frente,negative,-0.26327
MariliaArraes,2020-11-05 16:09:54,votar candidato dessa gestao fechar olhos aceitar verdadeira covardia contra povo vamos cobra,negative,-0.965019
MariliaArraes,2020-11-05 13:39:04,rt viva doutor arraes viva lula guerreiros povo brasileiro viva marilia proxima prefeita recif,neutral,0.0
MariliaArraes,2020-11-05 00:32:00,agora garanta ideias viu,positive,0.836623
MariliaArraes,2020-11-04 21:02:12,recebi hoje representantes associacao familiares desenvolvimento infantil recife garanti q,negative,-0.296568
MariliaArraes,2020-11-04 21:01:50,cuidado criancas adolescentes deve ser prioridade pra qualquer governo incluindo valorizacao p,negative,-0.686057
MariliaArraes,2020-11-04 21:01:19,hoje reforcei compromisso atencao infancia adolescencia assinando cartas compromisso forum pe,neutral,0.0
MariliaArraes,2020-11-04 16:25:00,hoje logo cedo marilia pra gente falar violencia contra mulher incoerencias politica psb cons,negative,-0.71431
MariliaArraes,2020-11-04 13:40:16,hoje vai ter leilao obras doadas artistas talentosos pra arrecadar fundos pra campanha q,positive,0.652837
MariliaArraes,2020-11-04 12:24:24,bom dia recife,positive,0.948503
MariliaArraes,2020-11-04 00:06:05,tres mandatos vereadora sendo unica mulher representando pernambuco congresso sei conhec,neutral,0.0
MariliaArraes,2020-11-03 20:58:00,hoje contou pouco historia querido vice luta combate desigualdade,positive,0.54201
MariliaArraes,2020-11-03 17:23:28,nao deveria ser necessario tentar vincular figura mulher violentada maes fi,negative,-0.620259
MariliaArraes,2020-11-03 17:17:23,precedente sobre caso consolidar praticamente vai extinguir condenacoes estupro,negative,-0.675747
MariliaArraes,2020-11-03 17:13:43,desfecho caso mariana ferrer grande ameaca seguranca todas mulheres inadmissivel algum memb,neutral,0.0
MariliaArraes,2020-11-03 16:06:35,recife polos tecnologia relevantes brasil queremos favor seguranca mulheres,neutral,0.0
MariliaArraes,2020-11-03 13:50:40,olha honra,positive,0.927225
MariliaArraes,2020-11-03 13:50:11,simbora xico,positive,0.958895
MariliaArraes,2020-11-03 00:36:00,nao vai ser facil gente coragem resolver problemas recife saude so bonita,negative,-0.731645
MariliaArraes,2020-11-02 22:42:15,faltam dias dias pra mostrarmos forca urnas mudarmos rumo historia recife,negative,-0.417922
MariliaArraes,2020-11-02 20:26:00,nao esquecam nome marilia,neutral,0.0
MariliaArraes,2020-11-02 17:23:00,brigada apoio troinha voce representa movimento tempo tao importante tao renegado poder p,positive,0.671433
MariliaArraes,2020-11-02 15:20:16,data pra pensar todos ja deixaram ganhou novo significado ano tantas perdas carinho,negative,-0.582611
MariliaArraes,2020-11-01 22:53:57,recado tao lindo tao forte dessa companheira ter pessoas assim lado so forta,positive,0.731857
MariliaArraes,2020-11-01 16:36:25,recife precisa dar mulheres espaco pra trabalhar tranquilidade saber filhos filhas estao s,neutral,0.0
MariliaArraes,2020-11-01 12:37:28,bom dia recife foto ricardo labastier,positive,0.908242
MariliaArraes,2020-10-31 22:35:44,programa retomada vai fazer roda economia recife girar novo cidade nao vai ser,neutral,0.0
MariliaArraes,2020-10-31 21:33:00,urnas escolha lado definido pra representar justica social cidade cuida,neutral,0.0
MariliaArraes,2020-10-31 19:07:00,muita gente perdeu emprego brasil inteiro conta pandemia recife situacao desemprego la,negative,-0.918847
MariliaArraes,2020-10-31 13:59:09,obrigada associacao maes anjos azuis coletivo lirios nucleo estadual luta antimanicomial perna,neutral,0.0
MariliaArraes,2020-10-31 13:57:11,ontem reforcei compromisso tres pautas importantes pra mim defesa infancia luta antimanicomi,positive,0.559119
MariliaArraes,2020-10-31 00:25:45,onda vermelha amor cidade mora lado esquerdo peito gente recife quer,positive,0.504845
MariliaArraes,2020-10-30 23:28:56,visita fortaleceu demais caminhada obrigada forca sigamos,positive,0.971322
MariliaArraes,2020-10-30 23:28:32,rt voltei recife nao podia deixar vir deixar apoio companheira futura prefeita recife,positive,0.60741
MariliaArraes,2020-10-30 23:06:44,ainda visita tereza leitao,neutral,0.0
MariliaArraes,2020-10-30 23:02:44,veio dar forca gigantesca campanha obrigada visita querida,positive,0.846528
MariliaArraes,2020-10-30 20:52:26,vc falou ta falado,negative,-0.591094
MariliaArraes,2020-10-30 20:51:42,rt alo voce recife prefeita hein,positive,0.716855
MariliaArraes,2020-10-30 20:22:00,conversar presidente sobre planos gente pro recife certeza confianca q,negative,-0.290779
MariliaArraes,2020-10-30 19:34:00,hoje agenda conselho regional odontologia pernambuco ouvindo dialogando sobre importancia p,neutral,0.0
MariliaArraes,2020-10-30 17:26:26,pessoal respeitando determinacao tre sobre campanha rua caminhada lilas aconteceria hoje es,neutral,0.0
MariliaArraes,2020-10-30 15:19:47,rt candidaturas prefeitura recife apenas confirmaram presenca debate apenas marilia arraes en,neutral,0.0
MariliaArraes,2020-10-30 15:04:58,tambem queremos construir movimentos sociais ongs outras politicas politica integral saude po,neutral,0.0
MariliaArraes,2020-10-30 15:04:43,acesso pessoas lgbtqia saude publica precisa ser pensado muita atencao plano govern,neutral,0.0
MariliaArraes,2020-10-30 15:04:06,lgbtfobia tambem estrutural mulher lesbica decide omitir sexualidade medo sofrer preconc,negative,-0.807325
MariliaArraes,2020-10-30 14:59:05,demais candidatos nao falam sobre propostas comunidade lgbtqia simplesmente porque nao interes,negative,-0.775798
MariliaArraes,2020-10-30 14:58:36,ontem unicas candidatas participar debate promovido movimento lgbt leoes norte discut,neutral,0.0
MariliaArraes,2020-10-30 14:52:03,prazer enorme estar lado nessa luta bene vamos pra vitoria,positive,0.863586
MariliaArraes,2020-10-30 01:45:11,ha algo posicionamento autoridades sanitarias estado decisao tre pe opiniao publica pre,neutral,0.0
MariliaArraes,2020-10-30 00:00:09,virada ja comecou vamos frente lula recife,neutral,0.0
MariliaArraes,2020-10-29 23:17:57,momentos esclarecedores eleicao pessoas vao saber diferenciar lado,positive,0.726071
MariliaArraes,2020-10-29 23:14:32,alem disso precisamos implementar eficientemente iptu verde colocar pratica arborizacao cidade estimul,neutral,0.0
MariliaArraes,2020-10-29 23:13:11,programa governo previsao criar comite pra fazer acompanhamento controle medidas,neutral,0.0
MariliaArraes,2020-10-29 22:43:04,retomada educacao nao ser pensada maneira isolada fala seguranca escolas municipais,neutral,0.0
MariliaArraes,2020-10-29 22:23:34,hora falar meio ambiente alem esfera nacional gente olhar pra situacao recife menos,negative,-0.622525
MariliaArraes,2020-10-29 22:05:33,pra fazer dialogo ter lideranca experiencia anos parlamento oportunidade dialog,negative,-0.494111
MariliaArraes,2020-10-29 21:50:13,vou fazer pergunta delegada patricia vem ai,negative,-0.593445
MariliaArraes,2020-10-29 21:43:45,acabar fila creches prioridades porque nunca mulher mae prefeitura rec,negative,-0.919636
MariliaArraes,2020-10-29 21:39:22,vez compartilhar ideias ta acompanhando,positive,0.884211
MariliaArraes,2020-10-29 21:21:21,felicidade poder discutir ideias debate candidatos prefeitura vivo agora youtube,positive,0.884447
MariliaArraes,2020-10-29 18:22:52,coisa linda mande beijo enorme pra,positive,0.968451
MariliaArraes,2020-10-29 17:51:38,comerciantes centro recife nao so sao tratados descaso prefeitura tambem sao perseguidos,negative,-0.693325
MariliaArraes,2020-10-29 15:02:31,rt alo pessoal recife vamos acompanhar,positive,0.77666
MariliaArraes,2020-10-29 14:33:45,rt chegou kit vamos divulgacao,positive,0.760026
MariliaArraes,2020-10-29 13:36:25,amanha vamos fazer caminhada lilas recife pra mostrar forca luta politica mulheres acompanhadas pe,positive,0.719868
MariliaArraes,2020-10-29 02:15:34,comecar recife resgate pais debater saber pessoas quais maiores necessidades pensa,neutral,0.0
MariliaArraes,2020-10-28 21:33:54,vez bolsonaro recua fiquemos atentas porque tentativa desmontar sus nao agora d,negative,-0.885252
MariliaArraes,2020-10-28 20:30:20,gente nao vai retroceder,negative,-0.89523
MariliaArraes,2020-10-28 17:24:13,tudo meio pandemia levou morte mil brasileiros pais onde p,negative,-0.981796
MariliaArraes,2020-10-28 17:23:23,pra ainda nao entendeu gravidade decreto assinado bolsonaro ontem abre caminho pra privatizacao,negative,-0.586089
MariliaArraes,2020-10-28 16:40:12,delivery graca viu manda whatsapp pra pede tambem,negative,-0.826788
MariliaArraes,2020-10-28 16:22:53,brigada apoio querido,positive,0.963957
MariliaArraes,2020-10-28 13:50:43,bom dia pessoal agora hora dividir pra multiplicar cada precisa ser lula marilia lutar,positive,0.682841
MariliaArraes,2020-10-28 12:22:33,coracao grande,positive,0.543169
MariliaArraes,2020-10-28 12:20:21,bom dia hora virada agora precisamos ajuda todo mundo dinheiro gente ta junto,positive,0.72124
MariliaArraes,2020-10-28 01:23:10,historia conto voce pra fazer historia recife,positive,0.917825
MariliaArraes,2020-10-28 00:28:05,enquanto brasil passa momentos dificeis historia bolsonaro continua prejudicando populacao,negative,-0.793959
MariliaArraes,2020-10-27 18:18:31,queria compartilhar fala aldo lima diretor sindicato proibir dupla funcao marco historico lu,neutral,0.0
MariliaArraes,2020-10-27 18:00:14,luta rodoviarios todos trabalhadores hoje conversei sindicato rodoviarios pernamb,positive,0.450613
MariliaArraes,2020-10-27 17:03:03,massa ivan parabens projeto necessario,positive,0.933118
MariliaArraes,2020-10-27 15:44:51,hahaha maravilhosos,positive,0.997336
MariliaArraes,2020-10-27 15:32:00,anos vida dedicada vida povo parabens lula luta resistencia persistencia faze,negative,-0.679342
MariliaArraes,2020-10-27 11:18:16,tantos nasceram mesma epoca lugar nao resistiram fome seca desigualdade lula sobreviv,negative,-0.844808
MariliaArraes,2020-10-27 11:16:41,hoje presidente lula completa anos lula agradecemos tanta dedicacao levar esperanca pra tan,negative,-0.553311
MariliaArraes,2020-10-27 00:15:00,hoje guia eleitoral contei pouquinho trajetoria politica militancia experien,neutral,0.0
MariliaArraes,2020-10-26 23:56:27,ja ja posto aqui ivaldo,negative,-0.629537
MariliaArraes,2020-10-26 23:55:57,alguem assistiu gostaram ja ja vou compartilhar aqui,positive,0.853453
MariliaArraes,2020-10-26 23:43:24,envolvem desde unificacao base dados sobre colisoes atropelamentos vitimas cttu bombeiros p,neutral,0.0
MariliaArraes,2020-10-26 23:40:23,voce sabia recife capitais maior numero mortos transito brasil gente compromiss,negative,-0.727065
MariliaArraes,2020-10-26 20:42:21,vamos juntas nesta proxima sexta caminhar centro recife mostrar mulheres queremos marilia arr,positive,0.88042
MariliaArraes,2020-10-26 19:39:52,enquanto chile enterra lembranca fascismo pinochet brasil segue caminhando rumo retrocesso n,negative,-0.735035
MariliaArraes,2020-10-26 15:00:33,hoje ja varias mobilizacoes ruas pra mostrar chegou hora recife ter primeira prefeita s,neutral,0.0
MariliaArraes,2020-10-26 14:59:58,tambem pra receber material campanha casa so solicitar whatsapp adesivo,neutral,0.0
MariliaArraes,2020-10-26 14:59:35,link voce encontra formulario voluntariado muitas formas ajudar ruas casa,neutral,0.0
MariliaArraes,2020-10-26 14:59:00,voce puder faca contribuicao pra doar partir r todo valor arrecadado vai ajudar alca,neutral,0.0
MariliaArraes,2020-10-26 14:58:39,compartilhe publicacoes mostre propostas pessoas familia amigos pouquinho,neutral,0.0
MariliaArraes,2020-10-26 14:58:02,campanha ta crescendo todos dias ganhando apoio recifenses acreditam pro,positive,0.831929
MariliaArraes,2020-10-25 23:02:19,outubro dia democracia dia lembrar pais melhor todos constroi dialogo participaca,positive,0.731398
MariliaArraes,2020-10-25 19:34:47,rt onda hoje mostrou porta porta rua rua todos bairros cidade construcao r,negative,-0.485494
MariliaArraes,2020-10-25 17:40:48,ruas falam,neutral,0.0
MariliaArraes,2020-10-25 13:36:36,simbora,positive,0.940799
MariliaArraes,2020-10-25 13:35:42,hoje carretada acaba la jordao alto volta h vamos,negative,-0.634656
MariliaArraes,2020-10-24 23:52:24,recife quer ter primeira prefeita historia dia ta chegando coracao comeca bater forte,negative,-0.654738
MariliaArraes,2020-10-24 23:26:50,so semana casa amarela brasilia teimosa afogados varzea engenho meio comunidade enca,negative,-0.874297
MariliaArraes,2020-10-24 23:23:26,hoje fiz visita centro comercial casa amarela ate carreata vasco gama,neutral,0.0
MariliaArraes,2020-10-24 22:08:18,rt planfletaco junto futura prefeita ja ta rolando zona oeste recife htt,positive,0.745474
MariliaArraes,2020-10-24 21:22:38,vou,positive,0.546474
MariliaArraes,2020-10-24 20:31:56,vamos mamede hoje,positive,0.808389
MariliaArraes,2020-10-24 18:00:09,obrigacao prefeitura recife dar suporte mulheres precisam estar centro decisoes pois,neutral,0.0
MariliaArraes,2020-10-24 17:59:20,encontro maes criancas deficiencia agora tarde simbolico pra mim uniao mulheres,negative,-0.610548
MariliaArraes,2020-10-24 13:56:05,atencao basica saude obrigacao municipio ha anos vem sendo completamente deixada lado gen,positive,0.675038
MariliaArraes,2020-10-23 20:46:21,historia experiencia lula lado dia vote vote pt vote marilia,neutral,0.0
MariliaArraes,2020-10-23 18:21:18,agora sim,neutral,0.0
MariliaArraes,2020-10-23 18:13:40,quero ver todo mundo apoiando campanha filtro foto perfil aqui twitter so clicar ness,negative,-0.816247
MariliaArraes,2020-10-23 18:00:10,atencao pro proximo tweet,negative,-0.419551
MariliaArraes,2020-10-23 13:49:41,gente acredita mudanca otto felicidade apoio,positive,0.964054
MariliaArraes,2020-10-23 12:35:16,hospital propaganda prefeitura inaugurado ha menos mes ja investigacao ministerio publico,neutral,0.0
MariliaArraes,2020-10-22 20:48:10,rt mulher muita forca merece ir segundo turno ganhar boa sorte querida,positive,0.949329
MariliaArraes,2020-10-22 20:47:44,bene honra ouvir palavras venceremos,positive,0.967357
MariliaArraes,2020-10-22 20:35:32,rt marilia prefeita transformara recife cidade inclusiva c emprego renda educacao saude cultura advogada v,neutral,0.0
MariliaArraes,2020-10-22 18:23:14,nao bastasse todas milhares vidas perdemos pandemia fato sermos paises afetados m,negative,-0.959218
MariliaArraes,2020-10-22 18:11:22,querida apoio importante pra mim so mulheres entendemos desafios fazer politica,positive,0.820093
MariliaArraes,2020-10-22 17:17:12,centro recife patrimonio cidade ta deixando pra tras nao vamos deixar acontecer,neutral,0.0
MariliaArraes,2020-10-22 15:37:51,logo cedo marilia hoje convidada especial tomar cafe casa ninguem menos alci,negative,-0.86174
MariliaArraes,2020-10-22 13:57:06,bora recife,neutral,0.0
MariliaArraes,2020-10-22 11:52:45,bom dia hoje h tuitaco tag,positive,0.959377
MariliaArraes,2020-10-22 01:13:00,emissoras tv cancelaram debates candidatos prefeitura recife nao faz debates,negative,-0.828497
MariliaArraes,2020-10-21 23:32:18,hoje sabatina unicap ja ta disponivel youtube,positive,0.665593
MariliaArraes,2020-10-21 22:13:13,hoje firmei compromisso entidades assinando carta mobilidade urbana sustentavel,neutral,0.0
MariliaArraes,2020-10-21 16:36:37,homens respeitados brasil lado certo nome marcado historia apoiando gent,positive,0.511904
MariliaArraes,2020-10-21 16:36:09,requiao honra mensagem voce simbolo luta redemocratizacao brasil fico mui,positive,0.938316
MariliaArraes,2020-10-21 14:08:47,logo cedo ontem ficou tao bom vou ate compartilhar completo aqui pergunta faco interes,positive,0.840663
MariliaArraes,2020-10-21 00:42:37,pior prefeito nordeste pior gestao pandemia voce quer pro recife,negative,-0.996106
MariliaArraes,2020-10-20 23:22:50,rt segundo levantamento feito deficit habitacional recife chegava mil moradias muita gente direito v,neutral,0.0
MariliaArraes,2020-10-20 20:07:01,capa hoje jc relacao duas noticias,positive,0.864669
MariliaArraes,2020-10-20 14:13:59,fazem promessas gente apresenta propostas,neutral,0.0
MariliaArraes,2020-10-20 10:43:17,joao campos frouxo colocou vice pra criticar propostas disse mandei aspas es,negative,-0.626202
MariliaArraes,2020-10-19 23:45:31,preve apoio financeiro comerciantes retomada economia pos pandemia,neutral,0.0
MariliaArraes,2020-10-19 23:44:18,dentre propostas reforco acreditamos trabalho continuo ordenamento urbano inclusivo c,neutral,0.0
MariliaArraes,2020-10-19 23:42:46,boa noite rubem acho caminho pra situacao investir continuamente capacitacao guarda,positive,0.586233
MariliaArraes,2020-10-19 21:39:30,prefeitura persegue trabalhador ha anos agora quer fazer propaganda bonita dizendo sempre lad,negative,-0.722021
MariliaArraes,2020-10-19 19:21:40,orgulhosa contar apoio presidente vamos frente,positive,0.978523
MariliaArraes,2020-10-19 19:17:55,rt voto sao bernardo recife marilia arraes,positive,0.761818
MariliaArraes,2020-10-19 19:02:48,programa retomada prefeitura povo vao enfrentar crise juntos cada assumindo responsabilidade,neutral,0.0
MariliaArraes,2020-10-19 18:00:21,outro ponto iptu verde falo desde primeiro mandato vereadora gente criar conexao,neutral,0.0
MariliaArraes,2020-10-19 17:59:17,gente tambem quer direcionar cursos qualificacao prefeitura vagas disponiveis mercado trabalho,positive,0.685487
MariliaArraes,2020-10-19 17:59:03,vamos conversar sobre atracao industrias periferias vagas emprego formal geradas,positive,0.624726
MariliaArraes,2020-10-19 17:58:27,possivel sim gerar empregos atrair industrias pra ca nao outras cidades queremos fazer j,neutral,0.0
MariliaArraes,2020-10-19 17:57:59,importante abrir dialogo setor industrial considerando recife capital desemprego bras,neutral,0.0
MariliaArraes,2020-10-19 17:53:55,hoje fiepe promoveu dialogo industria candidatos prefeitura recife conversa,neutral,0.0
MariliaArraes,2020-10-19 14:47:03,bom dia entrevista vivo sistema fiepe youtube,positive,0.96565
MariliaArraes,2020-10-18 19:51:47,obri,positive,0.513439
MariliaArraes,2020-10-18 19:46:00,chamar grande bom pernambuques dar aperto cobrar responsabilidades nao qualquer coragem,positive,0.330207
MariliaArraes,2020-10-18 16:33:20,caminhadas recife sempre levamos tribuna espaco pra gente conversar pessoas,positive,0.558352
MariliaArraes,2020-10-17 23:47:00,juntos estrela coracao vao mudar recife,neutral,0.0
MariliaArraes,2020-10-17 17:23:00,brasilia teimosa bairro emblematico gestoes pt fica claro possivel combater desigual,negative,-0.626093
MariliaArraes,2020-10-17 15:54:27,mamede sempre otimas surpresas obrigada quinha tamboretes homenagem,positive,0.977217
MariliaArraes,2020-10-16 23:01:07,rt hoje dia mundial alimentacao companheiro falou sobre tragedia ver milhoes pessoas v,negative,-0.887504
MariliaArraes,2020-10-16 21:09:10,simbora,positive,0.940799
MariliaArraes,2020-10-16 19:40:00,mercado sao jose espaco publico importante assim outros mercados cidade ta precisando,neutral,0.0
MariliaArraes,2020-10-16 18:17:58,honra viver mesma fernanda montenegro maiores artistas brasil completa hoje anos,positive,0.687567
MariliaArraes,2020-10-16 14:55:50,falta menos mes pras eleicoes ajuda importante pra gente virar jogo colabore campanh,negative,-0.604128
MariliaArraes,2020-10-16 01:11:17,rt campanha popular contagia cada vez eleitores contou participacao p,positive,0.458012
MariliaArraes,2020-10-15 18:36:48,rt felizmente ja deixei faixada casa cara futura prefeita bandeira adesivos,positive,0.820277
MariliaArraes,2020-10-15 17:31:41,falei podiam convidar pra tomar cafe manha ainda levei pao mortadela,negative,-0.806662
MariliaArraes,2020-10-15 16:34:50,orgulho carregar peito duas historias luta nao esquecam marilia,positive,0.715695
MariliaArraes,2020-10-15 12:33:52,conte dessa,neutral,0.0
MariliaArraes,2020-10-15 00:15:25,projeto florescer toda crianca tera lugar creche filhos seguros maes tranquilas pra trabalhar bus,positive,0.744055
MariliaArraes,2020-10-14 23:33:00,coisas gente quer ampliar pontos inclusive pras areas foras bairro,neutral,0.0
